instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n170_p0.75_nA34_nB34_i1,byp_p1,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60194,10.0,134.571,0.0,56034,0,56000,0,0,34,7091,0,7057,0,0,34,766.031,0.0,10.212,0.0,0.0,755.819,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_p1,0,150,5548,15,15,-1,-1,FEASIBLE,250.009,1,1,1.64516,3.0,0.451613,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,28.37,0.0,23007,0,23000,0,0,7,2381,0,2375,0,0,6,221.6,0.0,3.0717,0.0,0.0,218.529,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_p1,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,5.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,5.0,71.036,0.0,72065,0,72000,0,0,65,2689,0,2624,0,0,65,836.918,0.0,12.7195,0.0,0.0,824.198,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_p1,0,170,10787,17,17,-1,-1,FEASIBLE,169.521,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,62.3457,0.0,14008,0,14000,0,0,8,2315,0,2308,0,0,7,107.142,0.0,2.23392,0.0,0.0,104.908,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_p1,0,150,5562,30,30,-1,-1,FEASIBLE,876.764,1,1,3.69525,6.0,0.384125,0.0,0,0,0,0,0,0.0,1,1,0,0,3.69525,6.0,67.6499,0.0,55025,0,55000,0,0,25,5914,0,5890,0,0,24,808.915,0.0,7.00671,0.0,0.0,801.908,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_p1,0,150,5675,30,30,-1,-1,FEASIBLE,660.532,1,1,3.57178,6.0,0.404704,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57178,6.0,66.9064,0.0,52025,0,52000,0,0,25,4534,0,4510,0,0,24,593.471,0.0,6.83915,0.0,0.0,586.632,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_p1,0,150,5548,30,15,-1,-1,FEASIBLE,583.282,1,1,3.85644,6.0,0.357261,0.0,0,0,0,0,0,0.0,1,1,0,0,3.85644,6.0,54.5188,0.0,59025,0,59000,0,0,25,7510,0,7486,0,0,24,528.527,0.0,7.99959,0.0,0.0,520.527,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_p1,0,130,2038,26,13,-1,-1,FEASIBLE,600.912,1,1,1.76282,3.0,0.412392,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,19.6173,0.0,81038,0,81000,0,0,38,3808,0,3771,0,0,37,581.081,0.0,7.28183,0.0,0.0,573.799,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_p1,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.82174,6.0,53.1559,0.0,69030,0,69000,0,0,30,7977,0,7947,0,0,30,865.527,0.0,9.08633,0.0,0.0,856.44,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_p1,0,170,10760,34,34,-1,-1,FEASIBLE,482.073,1,1,6.47379,10.0,0.352621,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47379,10.0,135.596,0.0,41018,0,41000,0,0,18,6596,0,6579,0,0,17,346.341,0.0,6.6418,0.0,0.0,339.699,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_p1,0,130,2071,26,26,-1,-1,FEASIBLE,341.26,1,1,1.74146,3.0,0.419513,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.3658,0.0,49019,0,49000,0,0,19,4678,0,4660,0,0,18,318.692,0.0,4.66275,0.0,0.0,314.03,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_p1,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,51.1174,0.0,115083,0,115000,0,0,83,11532,0,11449,0,0,83,856.261,0.0,17.5648,0.0,0.0,838.696,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_p1,0,170,10800,17,34,-1,-1,FEASIBLE,144.651,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,73.7468,0.0,14005,0,14000,0,0,5,2210,0,2206,0,0,4,70.8726,0.0,2.27621,0.0,0.0,68.5964,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_p1,0,150,5673,15,15,-1,-1,FEASIBLE,179.847,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.2637,0.0,22009,0,22000,0,0,9,2446,0,2438,0,0,8,150.542,0.0,2.95709,0.0,0.0,147.585,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_p1,0,170,10814,34,34,-1,-1,FEASIBLE,505.448,1,1,6.60748,10.0,0.339252,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60748,10.0,136.041,0.0,41018,0,41000,0,0,18,5673,0,5656,0,0,17,369.279,0.0,6.50614,0.0,0.0,362.773,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_p1,0,170,10775,34,17,-1,-1,FEASIBLE,606.502,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,61.8379,0.0,65046,0,65000,0,0,46,7263,0,7218,0,0,45,544.479,0.0,11.156,0.0,0.0,533.323,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_p1,0,170,10751,17,17,-1,-1,FEASIBLE,178.944,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,59.3297,0.0,17007,0,17000,0,0,7,2878,0,2872,0,0,6,119.574,0.0,2.74941,0.0,0.0,116.824,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_p1,0,150,5548,15,30,-1,-1,OPTIMAL,124.203,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,31.172,0.0,6003,0,6000,0,0,3,1643,0,1641,0,0,2,93.0141,0.0,0.811956,0.0,0.0,92.2021,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_p1,0,150,5568,15,15,-1,-1,OPTIMAL,272.735,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.1717,0.0,26008,0,26000,0,0,8,2278,0,2271,0,0,7,244.522,0.0,3.4972,0.0,0.0,241.025,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i3,byp_p1,0,150,5675,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.05759,6.0,56.5223,0.0,68037,0,68000,0,0,37,5341,0,5304,0,0,37,873.95,0.0,9.08363,0.0,0.0,864.866,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_p1,0,170,10757,34,34,-1,-1,FEASIBLE,851.401,1,1,6.49618,10.0,0.350382,0.0,0,0,0,0,0,0.0,1,1,0,0,6.49618,10.0,137.912,0.0,54036,0,54000,0,0,36,6366,0,6331,0,0,35,713.325,0.0,8.33048,0.0,0.0,704.994,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_p2,0,130,2181,26,13,-1,-1,FEASIBLE,277.374,1,1,1.89831,3.0,0.367229,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,20.8971,0.0,71090,0,71000,45,0,45,5454,0,5410,0,0,44,256.215,0.0,6.25243,0.300233,0.0,249.662,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_p2,0,170,10813,34,17,-1,-1,FEASIBLE,350.574,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.1456,0.0,121113,0,121000,72,0,41,10826,0,10754,32,0,40,307.004,0.0,18.6604,0.108394,0.0,288.235,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_p2,0,170,10814,34,17,-1,-1,FEASIBLE,414.862,1,1,8.65907,11.0,0.212812,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,48.4604,0.0,81068,0,81000,37,0,31,10130,0,10093,7,0,30,366.111,0.0,13.4507,0.207077,0.0,352.454,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_p2,0,170,10756,17,34,-1,-1,OPTIMAL,114.697,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,68.9118,0.0,11007,0,11000,4,0,3,3485,0,3482,1,0,2,45.7506,0.0,1.84626,0.0258833,0.0,43.8785,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_p2,0,150,5679,15,30,-1,-1,FEASIBLE,120.179,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.2677,0.0,15008,0,15000,4,0,4,2315,0,2312,0,0,3,86.8807,0.0,2.09204,0.0134127,0.0,84.7752,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_p2,0,130,2038,26,26,-1,-1,FEASIBLE,446.377,1,1,1.69353,3.0,0.435492,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.5622,0.0,70054,0,70000,28,0,26,3747,0,3719,3,0,25,423.605,0.0,6.71488,0.0725935,0.0,416.818,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_p2,0,150,5548,30,30,-1,-1,FEASIBLE,756.228,1,1,3.50245,6.0,0.416259,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50245,6.0,66.7577,0.0,40038,0,40000,20,0,18,5045,0,5026,2,0,17,689.325,0.0,5.30883,0.0756779,0.0,683.941,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_p2,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.79095,3.0,19.9645,0.0,99087,0,99000,44,0,43,4414,0,4370,1,0,43,882.997,0.0,9.16371,1.20351,0.0,872.63,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_p2,0,130,2100,26,26,-1,-1,FEASIBLE,414.294,1,1,1.78777,3.0,0.404076,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.2889,0.0,68051,0,68000,26,0,25,3502,0,3477,1,0,24,390.819,0.0,6.28224,0.0626864,0.0,384.474,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_p2,0,150,5682,15,15,-1,-1,FEASIBLE,305.762,1,1,1.72692,3.0,0.42436,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,29.4713,0.0,27026,0,27000,13,0,13,2138,0,2126,0,0,12,276.249,0.0,3.53843,0.0489321,0.0,272.662,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_p2,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82033,3.0,20.2763,0.0,101093,0,101000,47,0,46,3869,0,3822,1,0,46,889.096,0.0,9.20018,0.918218,0.0,878.977,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_p2,0,150,5541,30,15,-1,-1,FEASIBLE,498.171,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.4852,0.0,79091,0,79000,48,0,43,6782,0,6735,5,0,42,451.427,0.0,9.48376,0.308223,0.0,441.635,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_p2,0,170,10775,17,34,-1,-1,FEASIBLE,96.5604,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,69.6135,0.0,8004,0,8000,2,0,2,2802,0,2801,0,0,1,26.9177,0.0,1.38494,0.0122824,0.0,25.5205,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_p2,0,170,10814,17,17,-1,-1,FEASIBLE,155.91,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,58.7213,0.0,17012,0,17000,6,0,6,2760,0,2755,0,0,5,97.1502,0.0,2.86179,0.0358434,0.0,94.2526,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_p2,0,130,2115,26,13,-1,-1,FEASIBLE,761.961,1,1,1.83232,3.0,0.389227,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83232,3.0,20.7865,0.0,113093,0,113000,47,0,46,3699,0,3653,1,0,45,740.885,0.0,10.5445,0.661036,0.0,729.679,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_p2,0,150,5636,30,15,-1,-1,FEASIBLE,779.921,1,1,4.00961,6.0,0.331732,0.0,0,0,0,0,0,0.0,1,1,0,0,4.00961,6.0,53.8195,0.0,61067,0,61000,34,0,33,7502,0,7469,1,0,32,725.86,0.0,8.41107,0.393573,0.0,717.055,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_p2,0,150,5618,15,30,-1,-1,OPTIMAL,91.3133,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.7422,0.0,16014,0,16000,7,0,7,2216,0,2210,0,0,6,58.5407,0.0,2.1434,0.0240502,0.0,56.3732,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_p2,0,170,10804,17,17,-1,-1,FEASIBLE,159.634,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,60.5979,0.0,17014,0,17000,7,0,7,3350,0,3344,0,0,6,98.9938,0.0,2.81683,0.0427887,0.0,96.1342,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_p2,0,170,10781,17,34,-1,-1,FEASIBLE,186.956,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,70.7856,0.0,28018,0,28000,10,0,8,3182,0,3173,2,0,7,116.119,0.0,4.73083,0.0572455,0.0,111.331,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_p2,0,150,5542,15,15,-1,-1,FEASIBLE,200.213,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,28.4271,0.0,19018,0,19000,9,0,9,2748,0,2740,0,0,8,171.748,0.0,2.35739,0.03335,0.0,169.357,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_p2,0,150,5529,15,30,-1,-1,OPTIMAL,61.0962,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,31.876,0.0,11002,0,11000,1,0,1,1426,0,1426,0,0,0,29.198,0.0,1.48551,0.00440935,0.0,27.708,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_p2,0,170,10685,17,17,-1,-1,FEASIBLE,131.431,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.742,0.0,19011,0,19000,6,0,5,4367,0,4362,1,0,4,71.6365,0.0,3.25686,0.0371513,0.0,68.3425,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_p2,0,150,5637,30,30,-1,-1,FEASIBLE,528.333,1,1,3.55857,6.0,0.406904,0.0,0,0,0,0,0,0.0,1,1,0,0,3.55857,6.0,65.3396,0.0,49030,0,49000,16,0,14,4071,0,4056,2,0,13,462.854,0.0,6.62936,0.0668852,0.0,456.157,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_p2,0,170,10798,34,34,-1,-1,FEASIBLE,405.321,1,1,6.78895,9.0,0.245673,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78895,9.0,132.889,0.0,34030,0,34000,18,0,12,7098,0,7080,7,0,11,272.302,0.0,5.59504,0.103174,0.0,266.603,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_p2,0,150,5541,15,30,-1,-1,OPTIMAL,202.321,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.4793,0.0,25018,0,25000,9,0,9,2426,0,2418,0,0,8,168.801,0.0,3.41282,0.033929,0.0,165.354,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_p2,0,130,2121,26,26,-1,-1,FEASIBLE,311.283,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.6337,0.0,61075,0,61000,38,0,37,4022,0,3985,1,0,36,288.474,0.0,5.5364,0.0834854,0.0,282.854,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_p2,0,170,10756,34,17,-1,-1,FEASIBLE,362.252,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.3888,0.0,98092,0,98000,57,0,35,6578,0,6522,22,0,34,313.614,0.0,15.5125,0.101384,0.0,298.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_p2,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.40341,6.0,66.421,0.0,49045,0,49000,23,0,22,5824,0,5800,2,0,22,855.374,0.0,6.2964,0.0925277,0.0,848.985,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_p2,0,130,2070,26,26,-1,-1,FEASIBLE,421.648,1,1,1.70437,3.0,0.431875,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70437,3.0,22.6938,0.0,61046,0,61000,24,0,22,3459,0,3436,2,0,21,398.781,0.0,5.59339,0.0601677,0.0,393.128,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_p2,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60194,10.0,135.323,0.0,70084,0,70000,50,0,34,6081,0,6024,23,0,34,766.66,0.0,13.3158,0.315034,0.0,753.029,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_p2,0,150,5548,15,15,-1,-1,FEASIBLE,250.147,1,1,1.64516,3.0,0.451613,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,28.3863,0.0,21016,0,21000,8,0,8,2036,0,2029,0,0,7,221.727,0.0,2.80605,0.0329704,0.0,218.888,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_p2,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,5.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,5.0,69.5937,0.0,72130,0,72000,65,0,65,2396,0,2331,0,0,65,832.507,0.0,12.6031,0.32812,0.0,819.576,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_p2,0,170,10787,17,17,-1,-1,FEASIBLE,166.638,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,62.7547,0.0,23016,0,23000,9,0,7,3193,0,3185,2,0,6,103.835,0.0,3.6026,0.0513279,0.0,100.181,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_p2,0,150,5562,30,30,-1,-1,FEASIBLE,738.716,1,1,3.69525,6.0,0.384125,0.0,0,0,0,0,0,0.0,1,1,0,0,3.69525,6.0,67.7948,0.0,46041,0,46000,22,0,19,5237,0,5216,3,0,18,670.755,0.0,5.96578,0.083367,0.0,664.706,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_p2,0,150,5675,30,30,-1,-1,FEASIBLE,727.96,1,1,3.57178,6.0,0.404704,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57178,6.0,66.8473,0.0,63049,0,63000,27,0,22,6771,0,6744,6,0,21,660.875,0.0,8.34451,0.0958017,0.0,652.435,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_p2,0,150,5548,30,15,-1,-1,FEASIBLE,580.266,1,1,3.85644,6.0,0.357261,0.0,0,0,0,0,0,0.0,1,1,0,0,3.85644,6.0,54.2655,0.0,78068,0,78000,36,0,32,5996,0,5961,4,0,31,525.764,0.0,10.5391,0.503928,0.0,514.721,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_p2,0,130,2038,26,13,-1,-1,FEASIBLE,598.634,1,1,1.76282,3.0,0.412392,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,19.668,0.0,86072,0,86000,36,0,36,4029,0,3994,0,0,35,578.72,0.0,7.88636,0.569032,0.0,570.264,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
