instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n150_p0.5_nA15_nB30_i3,byp_a0.2,0,150,5618,15,30,-1,-1,OPTIMAL,181.855,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.9886,0.0,128,0,88,0,0,40,87,0,48,0,0,39,148.836,0.0,0.0210682,0.0,0.0,148.815,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_a0.2,0,170,10804,17,17,-1,-1,FEASIBLE,347.727,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,59.2957,0.0,159,0,116,0,0,43,115,0,73,0,0,42,288.383,0.0,0.0426242,0.0,0.0,288.34,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_a0.2,0,170,10781,17,34,-1,-1,FEASIBLE,343.257,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,72.0115,0.0,146,0,103,0,0,43,102,0,60,0,0,42,271.201,0.0,0.0416092,0.0,0.0,271.16,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_a0.2,0,150,5542,15,15,-1,-1,FEASIBLE,368.01,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,29.1572,0.0,154,0,105,0,0,49,104,0,56,0,0,48,338.818,0.0,0.0251696,0.0,0.0,338.793,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_a0.2,0,150,5529,15,30,-1,-1,OPTIMAL,275.809,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,32.5589,0.0,132,0,93,0,0,39,92,0,54,0,0,38,243.218,0.0,0.0223801,0.0,0.0,243.196,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_a0.2,0,170,10685,17,17,-1,-1,FEASIBLE,489.853,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.9483,0.0,196,0,139,0,0,57,138,0,82,0,0,56,429.846,0.0,0.054242,0.0,0.0,429.791,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_a0.2,0,150,5637,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.5623,6.0,65.6167,0.0,360,0,268,0,0,92,268,0,176,0,0,92,840.348,0.0,0.068252,0.0,0.0,840.28,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_a0.2,0,170,10798,34,34,-1,-1,FEASIBLE,900.0,1,1,6.78895,9.0,0.245673,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78895,9.0,135.346,0.0,299,0,216,0,0,83,215,0,133,0,0,82,778.79,0.0,0.0977805,0.0,0.0,778.692,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_a0.2,0,150,5541,15,30,-1,-1,OPTIMAL,264.392,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.8141,0.0,143,0,97,0,0,46,96,0,51,0,0,45,230.545,0.0,0.0258584,0.0,0.0,230.519,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_a0.2,0,130,2121,26,26,-1,-1,FEASIBLE,443.91,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.9852,0.0,383,0,272,0,0,111,271,0,161,0,0,110,420.811,0.0,0.0395982,0.0,0.0,420.771,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_a0.2,0,170,10756,34,17,-1,-1,FEASIBLE,466.461,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.7606,0.0,416,0,282,0,0,134,281,0,148,0,0,133,417.579,0.0,0.108037,0.0,0.0,417.471,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_a0.2,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.42136,6.0,67.2333,0.0,349,0,262,0,0,87,262,0,175,0,0,87,864.223,0.0,0.0590848,0.0,0.0,864.164,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_a0.2,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70543,3.0,23.1096,0.0,402,0,273,0,0,129,273,0,144,0,0,129,878.01,0.0,0.0388953,0.0,0.0,877.971,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_a0.2,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60242,10.0,135.419,0.0,361,0,274,0,0,87,274,0,187,0,0,87,780.673,0.0,0.119596,0.0,0.0,780.553,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_a0.2,0,150,5548,15,15,-1,-1,FEASIBLE,523.105,1,1,1.64516,3.0,0.451613,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,29.2442,0.0,169,0,116,0,0,53,115,0,63,0,0,52,493.823,0.0,0.0270503,0.0,0.0,493.796,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_a0.2,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,5.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,5.0,70.9456,0.0,234,0,146,0,0,88,146,0,58,0,0,88,841.473,0.0,0.0692557,0.0,0.0,841.403,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_a0.2,0,170,10787,17,17,-1,-1,FEASIBLE,446.929,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,63.1728,0.0,163,0,112,0,0,51,111,0,61,0,0,50,383.707,0.0,0.0446199,0.0,0.0,383.663,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_a0.2,0,150,5562,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.70133,6.0,67.7754,0.0,310,0,225,0,0,85,225,0,140,0,0,85,856.574,0.0,0.0599185,0.0,0.0,856.515,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_a0.2,0,150,5675,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57386,6.0,67.5057,0.0,386,0,285,0,0,101,285,0,184,0,0,101,860.81,0.0,0.0663073,0.0,0.0,860.744,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_a0.2,0,150,5548,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.86084,6.0,55.2799,0.0,441,0,306,0,0,135,306,0,171,0,0,135,847.999,0.0,0.0765197,0.0,0.0,847.923,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_a0.2,0,130,2038,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76301,3.0,21.0073,0.0,456,0,302,0,0,154,302,0,148,0,0,154,880.601,0.0,0.0418522,0.0,0.0,880.559,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_a0.2,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.8236,6.0,53.7154,0.0,442,0,326,0,0,116,326,0,210,0,0,116,851.146,0.0,0.0758082,0.0,0.0,851.071,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_a0.2,0,170,10760,34,34,-1,-1,FEASIBLE,837.845,1,1,6.47379,10.0,0.352621,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47379,10.0,135.98,0.0,342,0,258,0,0,84,257,0,174,0,0,83,701.719,0.0,0.103601,0.0,0.0,701.615,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_a0.2,0,130,2071,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.8548,0.0,367,0,257,0,0,110,257,0,147,0,0,110,889.905,0.0,0.0386507,0.0,0.0,889.866,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_a0.2,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,51.7794,0.0,450,0,309,0,0,141,309,0,168,0,0,141,854.557,0.0,0.124885,0.0,0.0,854.432,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_a0.2,0,170,10800,17,34,-1,-1,FEASIBLE,356.616,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,73.9909,0.0,136,0,90,0,0,46,89,0,44,0,0,45,282.585,0.0,0.0391171,0.0,0.0,282.545,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_a0.2,0,150,5673,15,15,-1,-1,FEASIBLE,342.023,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.7185,0.0,179,0,121,0,0,58,120,0,63,0,0,57,312.264,0.0,0.0289858,0.0,0.0,312.235,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_a0.2,0,170,10814,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.61714,10.0,136.68,0.0,349,0,253,0,0,96,253,0,157,0,0,96,771.311,0.0,0.0919001,0.0,0.0,771.219,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_a0.2,0,170,10775,34,17,-1,-1,FEASIBLE,576.011,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,62.6243,0.0,414,0,289,0,0,125,288,0,164,0,0,124,513.263,0.0,0.109771,0.0,0.0,513.153,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_a0.2,0,170,10751,17,17,-1,-1,FEASIBLE,478.454,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,59.268,0.0,167,0,118,0,0,49,117,0,69,0,0,48,419.137,0.0,0.0483243,0.0,0.0,419.089,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_a0.2,0,150,5548,15,30,-1,-1,OPTIMAL,259.208,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,31.665,0.0,146,0,102,0,0,44,101,0,58,0,0,43,227.509,0.0,0.0239206,0.0,0.0,227.485,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_a0.2,0,150,5568,15,15,-1,-1,OPTIMAL,595.097,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.8488,0.0,173,0,118,0,0,55,117,0,63,0,0,54,566.21,0.0,0.0277939,0.0,0.0,566.182,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i3,byp_a0.2,0,150,5675,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.06301,6.0,56.0234,0.0,429,0,309,0,0,120,309,0,189,0,0,120,859.073,0.0,0.0745818,0.0,0.0,858.998,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_a0.2,0,170,10757,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.50235,10.0,137.855,0.0,314,0,237,0,0,77,237,0,160,0,0,77,763.677,0.0,0.0813289,0.0,0.0,763.596,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_a0.1,0,130,2181,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,21.3259,0.0,561,0,348,0,0,213,348,0,135,0,0,213,883.021,0.0,0.0513471,0.0,0.0,882.97,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_a0.1,0,170,10813,34,17,-1,-1,FEASIBLE,469.909,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,44.0678,0.0,475,0,336,0,0,139,335,0,197,0,0,138,425.701,0.0,0.115738,0.0,0.0,425.585,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_a0.1,0,170,10814,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,11.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,49.292,0.0,500,0,347,0,0,153,347,0,194,0,0,153,869.224,0.0,0.139253,0.0,0.0,869.085,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_a0.1,0,170,10756,17,34,-1,-1,OPTIMAL,307.501,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,70.6682,0.0,159,0,111,0,0,48,110,0,63,0,0,47,236.785,0.0,0.0428085,0.0,0.0,236.743,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_a0.1,0,150,5679,15,30,-1,-1,FEASIBLE,240.44,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,34.0113,0.0,162,0,115,0,0,47,114,0,68,0,0,46,206.391,0.0,0.0275633,0.0,0.0,206.363,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_a0.1,0,130,2038,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.8143,0.0,403,0,281,0,0,122,281,0,159,0,0,122,890.657,0.0,0.0420456,0.0,0.0,890.615,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_a0.1,0,150,5548,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50443,6.0,66.9133,0.0,335,0,248,0,0,87,248,0,161,0,0,87,854.562,0.0,0.0572111,0.0,0.0,854.505,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_a0.1,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.79314,3.0,20.4544,0.0,449,0,321,0,0,128,321,0,193,0,0,128,884.433,0.0,0.0428138,0.0,0.0,884.39,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_a0.1,0,130,2100,26,26,-1,-1,FEASIBLE,860.502,1,1,1.78777,3.0,0.404076,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.7564,0.0,401,0,279,0,0,122,278,0,157,0,0,121,836.628,0.0,0.0421858,0.0,0.0,836.586,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_a0.1,0,150,5682,15,15,-1,-1,FEASIBLE,516.698,1,1,1.72692,3.0,0.42436,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,30.3189,0.0,168,0,119,0,0,49,118,0,70,0,0,48,486.339,0.0,0.029501,0.0,0.0,486.309,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_a0.1,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82384,3.0,20.7531,0.0,466,0,304,0,0,162,304,0,142,0,0,162,884.546,0.0,0.0428043,0.0,0.0,884.503,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
